Time,PE_NIFTY50
"4 Jan, 2019, 03:30 PM",25.84
"7 Jan, 2019, 03:30 PM",25.95
"8 Jan, 2019, 03:30 PM",26.02
"9 Jan, 2019, 03:30 PM",26.15
"10 Jan, 2019, 03:30 PM",26.07
"11 Jan, 2019, 03:30 PM",26
"14 Jan, 2019, 03:30 PM",25.8
"15 Jan, 2019, 03:30 PM",26.16
"16 Jan, 2019, 03:30 PM",26.17
"17 Jan, 2019, 03:30 PM",26.21
"18 Jan, 2019, 03:30 PM",26.19
"21 Jan, 2019, 03:30 PM",26.29
"22 Jan, 2019, 03:30 PM",26.54
"23 Jan, 2019, 03:30 PM",26.32
"24 Jan, 2019, 03:30 PM",26.31
"25 Jan, 2019, 03:30 PM",26.14
"28 Jan, 2019, 03:30 PM",25.85
"29 Jan, 2019, 03:30 PM",25.84
"30 Jan, 2019, 03:30 PM",25.84
"31 Jan, 2019, 03:30 PM",26.26
"1 Feb, 2019, 03:30 PM",26.4
"4 Feb, 2019, 03:30 PM",27.02
"5 Feb, 2019, 03:30 PM",27.07
"6 Feb, 2019, 03:30 PM",27.39
"7 Feb, 2019, 03:30 PM",27.41
"8 Feb, 2019, 03:30 PM",27.1
"11 Feb, 2019, 03:30 PM",26.96
"12 Feb, 2019, 03:30 PM",26.84
"13 Feb, 2019, 03:30 PM",26.6
"14 Feb, 2019, 03:30 PM",26.58
"15 Feb, 2019, 03:30 PM",26.53
"18 Feb, 2019, 03:30 PM",26.32
"19 Feb, 2019, 03:30 PM",26.23
"20 Feb, 2019, 03:30 PM",26.5
"21 Feb, 2019, 03:30 PM",26.31
"22 Feb, 2019, 03:30 PM",26.32
"25 Feb, 2019, 03:30 PM",26.53
"26 Feb, 2019, 03:30 PM",26.43
"27 Feb, 2019, 03:30 PM",26.36
"28 Feb, 2019, 03:30 PM",26.32
"1 Mar, 2019, 03:30 PM",26.49
"5 Mar, 2019, 03:30 PM",26.93
"6 Mar, 2019, 03:30 PM",27.09
"7 Mar, 2019, 03:30 PM",27.11
"8 Mar, 2019, 03:30 PM",27.05
"11 Mar, 2019, 03:30 PM",27.38
"12 Mar, 2019, 03:30 PM",27.7
"13 Mar, 2019, 03:30 PM",27.8
"14 Mar, 2019, 03:30 PM",27.81
"15 Mar, 2019, 03:30 PM",28.01
"18 Mar, 2019, 03:30 PM",28.1
"19 Mar, 2019, 03:30 PM",28.27
"20 Mar, 2019, 03:30 PM",28.24
"22 Mar, 2019, 03:30 PM",28.08
"25 Mar, 2019, 03:30 PM",27.83
"26 Mar, 2019, 03:30 PM",28.15
"27 Mar, 2019, 03:30 PM",28.05
"28 Mar, 2019, 03:30 PM",28.36
"29 Mar, 2019, 03:30 PM",29.01
"1 Apr, 2019, 03:30 PM",29.13
"2 Apr, 2019, 03:30 PM",29.24
"3 Apr, 2019, 03:30 PM",29.06
"4 Apr, 2019, 03:30 PM",28.95
"5 Apr, 2019, 03:30 PM",29.12
"8 Apr, 2019, 03:30 PM",28.96
"9 Apr, 2019, 03:30 PM",29.13
"10 Apr, 2019, 03:30 PM",28.91
"11 Apr, 2019, 03:30 PM",28.94
"12 Apr, 2019, 03:30 PM",29.06
"15 Apr, 2019, 03:30 PM",29.18
"16 Apr, 2019, 03:30 PM",29.42
"18 Apr, 2019, 03:30 PM",29.33
"22 Apr, 2019, 03:30 PM",28.94
"23 Apr, 2019, 03:30 PM",28.94
"24 Apr, 2019, 03:30 PM",29.27
"25 Apr, 2019, 03:30 PM",29.06
"26 Apr, 2019, 03:30 PM",29.34
"30 Apr, 2019, 03:30 PM",29.33
"2 May, 2019, 03:30 PM",29.27
"3 May, 2019, 03:30 PM",29.24
"6 May, 2019, 03:30 PM",28.95
"7 May, 2019, 03:30 PM",28.73
"8 May, 2019, 03:30 PM",28.38
"9 May, 2019, 03:30 PM",28.24
"10 May, 2019, 03:30 PM",28.14
"13 May, 2019, 03:30 PM",27.8
"14 May, 2019, 03:30 PM",27.98
"15 May, 2019, 03:30 PM",27.82
"16 May, 2019, 03:30 PM",28.07
"17 May, 2019, 03:30 PM",28.44
"20 May, 2019, 03:30 PM",29.48
"21 May, 2019, 03:30 PM",29.18
"22 May, 2019, 03:30 PM",29.22
"23 May, 2019, 03:30 PM",29.02
"24 May, 2019, 03:30 PM",29.44
"27 May, 2019, 03:30 PM",29.68
"28 May, 2019, 03:30 PM",29.69
"29 May, 2019, 03:30 PM",29.44
"30 May, 2019, 03:30 PM",29.65
"31 May, 2019, 03:30 PM",29.49
"3 Jun, 2019, 03:30 PM",29.9
"4 Jun, 2019, 03:30 PM",29.73
"6 Jun, 2019, 03:30 PM",29.29
"7 Jun, 2019, 03:30 PM",29.36
"10 Jun, 2019, 03:30 PM",29.49
"11 Jun, 2019, 03:30 PM",29.59
"12 Jun, 2019, 03:30 PM",29.45
"13 Jun, 2019, 03:30 PM",29.46
"14 Jun, 2019, 03:30 PM",29.24
"17 Jun, 2019, 03:30 PM",28.87
"18 Jun, 2019, 03:30 PM",28.91
"19 Jun, 2019, 03:30 PM",28.91
"20 Jun, 2019, 03:30 PM",29.26
"21 Jun, 2019, 03:30 PM",28.99
"24 Jun, 2019, 03:30 PM",28.93
"25 Jun, 2019, 03:30 PM",29.17
"26 Jun, 2019, 03:30 PM",29.09
"27 Jun, 2019, 03:30 PM",29.07
"28 Jun, 2019, 03:30 PM",28.98
"1 Jul, 2019, 03:30 PM",29.17
"2 Jul, 2019, 03:30 PM",29.28
"3 Jul, 2019, 03:30 PM",29.3
"4 Jul, 2019, 03:30 PM",29.37
"5 Jul, 2019, 03:30 PM",29.04
"8 Jul, 2019, 03:30 PM",28.42
"9 Jul, 2019, 03:30 PM",28.41
"10 Jul, 2019, 03:30 PM",28.2
"11 Jul, 2019, 03:30 PM",28.4
"12 Jul, 2019, 03:30 PM",28.33
"15 Jul, 2019, 03:30 PM",28.33
"16 Jul, 2019, 03:30 PM",28.51
"17 Jul, 2019, 03:30 PM",28.58
"18 Jul, 2019, 03:30 PM",28.35
"19 Jul, 2019, 03:30 PM",27.92
"22 Jul, 2019, 03:30 PM",27.81
"23 Jul, 2019, 03:30 PM",27.77
"24 Jul, 2019, 03:30 PM",27.62
"25 Jul, 2019, 03:30 PM",27.57
"26 Jul, 2019, 03:30 PM",27.73
"29 Jul, 2019, 03:30 PM",27.6
"30 Jul, 2019, 03:30 PM",27.34
"31 Jul, 2019, 03:30 PM",27.42
"1 Aug, 2019, 03:30 PM",27.05
"2 Aug, 2019, 03:30 PM",27.09
"5 Aug, 2019, 03:30 PM",26.76
"6 Aug, 2019, 03:30 PM",26.97
"7 Aug, 2019, 03:30 PM",26.74
"8 Aug, 2019, 03:30 PM",27.2
"9 Aug, 2019, 03:30 PM",27.41
"13 Aug, 2019, 03:30 PM",27.03
"14 Aug, 2019, 03:30 PM",27.24
"16 Aug, 2019, 03:30 PM",27.33
"19 Aug, 2019, 03:30 PM",27.35
"20 Aug, 2019, 03:30 PM",27.26
"21 Aug, 2019, 03:30 PM",27.01
"22 Aug, 2019, 03:30 PM",26.57
"23 Aug, 2019, 03:30 PM",26.79
"26 Aug, 2019, 03:30 PM",27.36
"27 Aug, 2019, 03:30 PM",27.47
"28 Aug, 2019, 03:30 PM",27.33
"29 Aug, 2019, 03:30 PM",27.09
"30 Aug, 2019, 03:30 PM",27.27
"3 Sep, 2019, 03:30 PM",26.54
"4 Sep, 2019, 03:30 PM",26.61
"5 Sep, 2019, 03:30 PM",26.67
"6 Sep, 2019, 03:30 PM",26.91
"9 Sep, 2019, 03:30 PM",27.05
"11 Sep, 2019, 03:30 PM",27.13
"12 Sep, 2019, 03:30 PM",27
"13 Sep, 2019, 03:30 PM",27.23
"16 Sep, 2019, 03:30 PM",27.06
"17 Sep, 2019, 03:30 PM",26.6
"18 Sep, 2019, 03:30 PM",26.66
"19 Sep, 2019, 03:30 PM",26.32
"20 Sep, 2019, 03:30 PM",27.72
"23 Sep, 2019, 03:30 PM",28.52
"24 Sep, 2019, 03:30 PM",28.49
"25 Sep, 2019, 03:30 PM",25.92
"26 Sep, 2019, 03:30 PM",26.22
"27 Sep, 2019, 03:30 PM",26.52
"30 Sep, 2019, 03:30 PM",26.44
"1 Oct, 2019, 03:30 PM",26.17
"3 Oct, 2019, 03:30 PM",26.07
"4 Oct, 2019, 03:30 PM",25.75
"7 Oct, 2019, 03:30 PM",25.64
"9 Oct, 2019, 03:30 PM",26.13
"10 Oct, 2019, 03:30 PM",25.95
"11 Oct, 2019, 03:30 PM",26.11
"14 Oct, 2019, 03:30 PM",26.2
"15 Oct, 2019, 03:30 PM",26.4
"16 Oct, 2019, 03:30 PM",26.48
"17 Oct, 2019, 03:30 PM",26.76
"18 Oct, 2019, 03:30 PM",26.94
"22 Oct, 2019, 03:30 PM",26.71
"23 Oct, 2019, 03:30 PM",26.75
"24 Oct, 2019, 03:30 PM",26.7
"25 Oct, 2019, 03:30 PM",26.7
"29 Oct, 2019, 03:30 PM",27.17
"30 Oct, 2019, 03:30 PM",27.3
"31 Oct, 2019, 03:30 PM",27.38
"1 Nov, 2019, 03:30 PM",27.47
"4 Nov, 2019, 03:30 PM",27.59
"5 Nov, 2019, 03:30 PM",27.59
"6 Nov, 2019, 03:30 PM",27.71
"7 Nov, 2019, 03:30 PM",27.75
"8 Nov, 2019, 03:30 PM",27.51
"11 Nov, 2019, 03:30 PM",27.52
"13 Nov, 2019, 03:30 PM",27.31
"14 Nov, 2019, 03:30 PM",27.38
"15 Nov, 2019, 03:30 PM",27.32
"18 Nov, 2019, 03:30 PM",27.29
"19 Nov, 2019, 03:30 PM",27.31
"20 Nov, 2019, 03:30 PM",27.23
"21 Nov, 2019, 03:30 PM",27.89
"22 Nov, 2019, 03:30 PM",27.77
"25 Nov, 2019, 03:30 PM",28.14
"26 Nov, 2019, 03:30 PM",28.05
"27 Nov, 2019, 03:30 PM",28.2
"28 Nov, 2019, 03:30 PM",28.32
"29 Nov, 2019, 03:30 PM",28.1
"2 Dec, 2019, 03:30 PM",28.08
"3 Dec, 2019, 03:30 PM",27.95
"4 Dec, 2019, 03:30 PM",28.07
"5 Dec, 2019, 03:30 PM",28.01
"6 Dec, 2019, 03:30 PM",27.78
"9 Dec, 2019, 03:30 PM",27.82
"10 Dec, 2019, 03:30 PM",27.63
"11 Dec, 2019, 03:30 PM",27.76
"12 Dec, 2019, 03:30 PM",27.9
"13 Dec, 2019, 03:30 PM",28.17
"16 Dec, 2019, 03:30 PM",28.09
"17 Dec, 2019, 03:30 PM",28.35
"18 Dec, 2019, 03:30 PM",28.48
"19 Dec, 2019, 03:30 PM",28.57
"20 Dec, 2019, 03:30 PM",28.6
"23 Dec, 2019, 03:30 PM",28.58
"24 Dec, 2019, 03:30 PM",28.47
"26 Dec, 2019, 03:30 PM",28.26
"27 Dec, 2019, 03:30 PM",28.48
"30 Dec, 2019, 03:30 PM",28.5
"31 Dec, 2019, 03:30 PM",28.3
"2 Jan, 2020, 03:30 PM",28.56
"6 Jan, 2020, 03:30 PM",27.89
"7 Jan, 2020, 03:30 PM",28.03
"8 Jan, 2020, 03:30 PM",27.97
"9 Jan, 2020, 03:30 PM",28.41
"10 Jan, 2020, 03:30 PM",28.51
"13 Jan, 2020, 03:30 PM",28.67
"14 Jan, 2020, 03:30 PM",28.67
"15 Jan, 2020, 03:30 PM",28.63
"16 Jan, 2020, 03:30 PM",28.62
"17 Jan, 2020, 03:30 PM",28.61
"20 Jan, 2020, 03:30 PM",28
"21 Jan, 2020, 03:30 PM",27.84
"22 Jan, 2020, 03:30 PM",27.73
"23 Jan, 2020, 03:30 PM",27.88
"24 Jan, 2020, 03:30 PM",28.1
"27 Jan, 2020, 03:30 PM",27.73
"28 Jan, 2020, 03:30 PM",26.65
"29 Jan, 2020, 03:30 PM",26.81
"30 Jan, 2020, 03:30 PM",26.57
"31 Jan, 2020, 03:30 PM",26.41
"1 Feb, 2020, 03:30 PM",25.75
"3 Feb, 2020, 03:30 PM",25.9
"4 Feb, 2020, 03:30 PM",26.57
"5 Feb, 2020, 03:30 PM",27.05
"6 Feb, 2020, 03:30 PM",27.16
"7 Feb, 2020, 03:30 PM",27.03
"10 Feb, 2020, 03:30 PM",26.89
"11 Feb, 2020, 03:30 PM",27.21
"12 Feb, 2020, 03:30 PM",27.65
"13 Feb, 2020, 03:30 PM",27.59
"14 Feb, 2020, 03:30 PM",27.45
"17 Feb, 2020, 03:30 PM",27.42
"18 Feb, 2020, 03:30 PM",27.29
"19 Feb, 2020, 03:30 PM",27.6
"20 Feb, 2020, 03:30 PM",27.5
"24 Feb, 2020, 03:30 PM",26.92
"25 Feb, 2020, 03:30 PM",26.85
"26 Feb, 2020, 03:30 PM",26.58
"27 Feb, 2020, 03:30 PM",26.48
"28 Feb, 2020, 03:30 PM",25.49
"2 Mar, 2020, 03:30 PM",25.34
"3 Mar, 2020, 03:30 PM",25.73
"4 Mar, 2020, 03:30 PM",25.61
"5 Mar, 2020, 03:30 PM",25.65
"6 Mar, 2020, 03:30 PM",25.01
"7 Mar, 2020, 03:30 PM",27.78
"9 Mar, 2020, 03:30 PM",23.79
"11 Mar, 2020, 03:30 PM",23.8
"12 Mar, 2020, 03:30 PM",21.83
"13 Mar, 2020, 03:30 PM",22.66
"16 Mar, 2020, 03:30 PM",20.93
"17 Mar, 2020, 03:30 PM",20.41
"18 Mar, 2020, 03:30 PM",19.27
"19 Mar, 2020, 03:30 PM",18.63
"20 Mar, 2020, 03:30 PM",19.72
"23 Mar, 2020, 03:30 PM",17.15
"24 Mar, 2020, 03:30 PM",17.58
"25 Mar, 2020, 03:30 PM",18.74
"26 Mar, 2020, 03:30 PM",19.47
"27 Mar, 2020, 03:30 PM",19.52
"30 Mar, 2020, 03:30 PM",18.66
"31 Mar, 2020, 03:30 PM",19.38
"1 Apr, 2020, 03:30 PM",18.6
"3 Apr, 2020, 03:30 PM",18.22
"7 Apr, 2020, 03:30 PM",19.81
"8 Apr, 2020, 03:30 PM",19.72
"9 Apr, 2020, 03:30 PM",20.53
"13 Apr, 2020, 03:30 PM",20.27
"15 Apr, 2020, 03:30 PM",20.11
"16 Apr, 2020, 03:30 PM",20.25
"17 Apr, 2020, 03:30 PM",20.85
"20 Apr, 2020, 03:30 PM",20.75
"21 Apr, 2020, 03:30 PM",20.1
"22 Apr, 2020, 03:30 PM",20.56
"23 Apr, 2020, 03:30 PM",20.84
"24 Apr, 2020, 03:30 PM",20.48
"27 Apr, 2020, 03:30 PM",20.77
"28 Apr, 2020, 03:30 PM",21
"29 Apr, 2020, 03:30 PM",21.65
"30 Apr, 2020, 03:30 PM",22.35
"4 May, 2020, 03:30 PM",21.39
"5 May, 2020, 03:30 PM",21.19
"6 May, 2020, 03:30 PM",21.34
"7 May, 2020, 03:30 PM",21.18
"8 May, 2020, 03:30 PM",21.28
"11 May, 2020, 03:30 PM",21.21
"12 May, 2020, 03:30 PM",21.11
"13 May, 2020, 03:30 PM",21.51
"14 May, 2020, 03:30 PM",21
"15 May, 2020, 03:30 PM",20.98
"18 May, 2020, 03:30 PM",20.26
"19 May, 2020, 03:30 PM",20.39
"20 May, 2020, 03:30 PM",21.16
"21 May, 2020, 03:30 PM",21.14
"22 May, 2020, 03:30 PM",20.97
"26 May, 2020, 03:30 PM",21.1
"27 May, 2020, 03:30 PM",21.77
"28 May, 2020, 03:30 PM",22.17
"29 May, 2020, 03:30 PM",22.38
"1 Jun, 2020, 03:30 PM",22.96
"2 Jun, 2020, 03:30 PM",23.31
"3 Jun, 2020, 03:30 PM",23.5
"4 Jun, 2020, 03:30 PM",23.42
"5 Jun, 2020, 03:30 PM",23.91
"8 Jun, 2020, 03:30 PM",23.97
"9 Jun, 2020, 03:30 PM",24.25
"10 Jun, 2020, 03:30 PM",24.41
"11 Jun, 2020, 03:30 PM",23.9
"12 Jun, 2020, 03:30 PM",24.08
"15 Jun, 2020, 03:30 PM",23.69
"16 Jun, 2020, 03:30 PM",24.31
"17 Jun, 2020, 03:30 PM",24.59
"18 Jun, 2020, 03:30 PM",25.11
"19 Jun, 2020, 03:30 PM",25.49
"22 Jun, 2020, 03:30 PM",25.66
"23 Jun, 2020, 03:30 PM",26.05
"24 Jun, 2020, 03:30 PM",25.63
"25 Jun, 2020, 03:30 PM",25.59
"26 Jun, 2020, 03:30 PM",26.67
"29 Jun, 2020, 03:30 PM",26.49
"30 Jun, 2020, 03:30 PM",26.32
"1 Jul, 2020, 03:30 PM",26.97
"2 Jul, 2020, 03:30 PM",27.63
"3 Jul, 2020, 03:30 PM",27.78
"6 Jul, 2020, 03:30 PM",28.13
"7 Jul, 2020, 03:30 PM",28.22
"8 Jul, 2020, 03:30 PM",27.98
"9 Jul, 2020, 03:30 PM",28.26
"10 Jul, 2020, 03:30 PM",28.27
"13 Jul, 2020, 03:30 PM",28.36
"14 Jul, 2020, 03:30 PM",27.85
"15 Jul, 2020, 03:30 PM",27.88
"16 Jul, 2020, 03:30 PM",28.19
"17 Jul, 2020, 03:30 PM",28.55
"20 Jul, 2020, 03:30 PM",28.86
"21 Jul, 2020, 03:30 PM",29.01
"22 Jul, 2020, 03:30 PM",28.93
"23 Jul, 2020, 03:30 PM",29.2
"24 Jul, 2020, 03:30 PM",29.35
"27 Jul, 2020, 03:30 PM",29.18
"28 Jul, 2020, 03:30 PM",29.87
"29 Jul, 2020, 03:30 PM",29.59
"30 Jul, 2020, 03:30 PM",29.46
"31 Jul, 2020, 03:30 PM",30.2
"3 Aug, 2020, 03:30 PM",29.7
"4 Aug, 2020, 03:30 PM",30.39
"5 Aug, 2020, 03:30 PM",30.41
"6 Aug, 2020, 03:30 PM",30.68
"7 Aug, 2020, 03:30 PM",30.72
"10 Aug, 2020, 03:30 PM",31.23
"11 Aug, 2020, 03:30 PM",31.37
"12 Aug, 2020, 03:30 PM",31.33
"13 Aug, 2020, 03:30 PM",31.42
"14 Aug, 2020, 03:30 PM",31.09
"17 Aug, 2020, 03:30 PM",31.64
"18 Aug, 2020, 03:30 PM",32.03
"19 Aug, 2020, 03:30 PM",32.09
"20 Aug, 2020, 03:30 PM",31.91
"21 Aug, 2020, 03:30 PM",32.08
"24 Aug, 2020, 03:30 PM",32.41
"25 Aug, 2020, 03:30 PM",32.43
"26 Aug, 2020, 03:30 PM",32.64
"27 Aug, 2020, 03:30 PM",32.67
"28 Aug, 2020, 03:30 PM",32.92
"31 Aug, 2020, 03:30 PM",32.29
"1 Sep, 2020, 03:30 PM",32.53
"2 Sep, 2020, 03:30 PM",32.71
"3 Sep, 2020, 03:30 PM",33.04
"4 Sep, 2020, 03:30 PM",32.49
"7 Sep, 2020, 03:30 PM",32.55
"8 Sep, 2020, 03:30 PM",32.44
"9 Sep, 2020, 03:30 PM",32.33
"10 Sep, 2020, 03:30 PM",32.82
"11 Sep, 2020, 03:30 PM",32.86
"14 Sep, 2020, 03:30 PM",32.79
"15 Sep, 2020, 03:30 PM",33.03
"16 Sep, 2020, 03:30 PM",33.26
"17 Sep, 2020, 03:30 PM",33.01
"18 Sep, 2020, 03:30 PM",32.98
"21 Sep, 2020, 03:30 PM",32.25
"22 Sep, 2020, 03:30 PM",31.97
"23 Sep, 2020, 03:30 PM",31.91
"24 Sep, 2020, 03:30 PM",30.97
"25 Sep, 2020, 03:30 PM",32.12
"28 Sep, 2020, 03:30 PM",32.63
"29 Sep, 2020, 03:30 PM",32.62
"30 Sep, 2020, 03:30 PM",32.69
"1 Oct, 2020, 03:30 PM",33.18
"5 Oct, 2020, 03:30 PM",33.43
"6 Oct, 2020, 03:30 PM",33.9
"7 Oct, 2020, 03:30 PM",34.12
"8 Oct, 2020, 03:30 PM",34.4
"9 Oct, 2020, 03:30 PM",34.71
"12 Oct, 2020, 03:30 PM",34.76
"13 Oct, 2020, 03:30 PM",34.77
"14 Oct, 2020, 03:30 PM",34.87
"15 Oct, 2020, 03:30 PM",34.03
"16 Oct, 2020, 03:30 PM",34.13
"19 Oct, 2020, 03:30 PM",34.43
"20 Oct, 2020, 03:30 PM",34.28
"21 Oct, 2020, 03:30 PM",34.4
"22 Oct, 2020, 03:30 PM",34.27
"23 Oct, 2020, 03:30 PM",34.37
"26 Oct, 2020, 03:30 PM",33.95
"27 Oct, 2020, 03:30 PM",34.49
"28 Oct, 2020, 03:30 PM",33.94
"29 Oct, 2020, 03:30 PM",31.56
"30 Oct, 2020, 03:30 PM",31.9
"2 Nov, 2020, 03:30 PM",31.43
"3 Nov, 2020, 03:30 PM",31.82
"4 Nov, 2020, 03:30 PM",32.27
"5 Nov, 2020, 03:30 PM",32.84
"6 Nov, 2020, 03:30 PM",33.09
"9 Nov, 2020, 03:30 PM",33.62
"10 Nov, 2020, 03:30 PM",34.18
"11 Nov, 2020, 03:30 PM",34.5
"12 Nov, 2020, 03:30 PM",34.48
"13 Nov, 2020, 03:30 PM",34.57
"14 Nov, 2020, 03:30 PM",34.73
"17 Nov, 2020, 03:30 PM",34.93
"18 Nov, 2020, 03:30 PM",35.59
"19 Nov, 2020, 03:30 PM",35.12
"20 Nov, 2020, 03:30 PM",35.36
"23 Nov, 2020, 03:30 PM",35.55
"24 Nov, 2020, 03:30 PM",35.9
"25 Nov, 2020, 03:30 PM",35.36
"26 Nov, 2020, 03:30 PM",35.71
"27 Nov, 2020, 03:30 PM",35.66
"1 Dec, 2020, 03:30 PM",36.05
"2 Dec, 2020, 03:30 PM",36.06
"3 Dec, 2020, 03:30 PM",36.12
"4 Dec, 2020, 03:30 PM",36.46
"7 Dec, 2020, 03:30 PM",36.73
"8 Dec, 2020, 03:30 PM",36.83
"9 Dec, 2020, 03:30 PM",37.2
"10 Dec, 2020, 03:30 PM",37.06
"11 Dec, 2020, 03:30 PM",37.16
"14 Dec, 2020, 03:30 PM",37.28
"15 Dec, 2020, 03:30 PM",37.31
"16 Dec, 2020, 03:30 PM",37.63
"17 Dec, 2020, 03:30 PM",37.79
"18 Dec, 2020, 03:30 PM",37.84
"21 Dec, 2020, 03:30 PM",36.65
"22 Dec, 2020, 03:30 PM",37.03
"23 Dec, 2020, 03:30 PM",37.4
"24 Dec, 2020, 03:30 PM",37.81
"28 Dec, 2020, 03:30 PM",38.15
"29 Dec, 2020, 03:30 PM",38.31
"30 Dec, 2020, 03:30 PM",38.45
"31 Dec, 2020, 03:30 PM",38.45
"1 Jan, 2021, 03:30 PM",38.55
"4 Jan, 2021, 03:30 PM",38.87
"5 Jan, 2021, 03:30 PM",39.05
"6 Jan, 2021, 03:30 PM",38.9
"7 Jan, 2021, 03:30 PM",38.88
"8 Jan, 2021, 03:30 PM",39.45
"11 Jan, 2021, 03:30 PM",39.72
"12 Jan, 2021, 03:30 PM",39.94
"13 Jan, 2021, 03:30 PM",39.94
"14 Jan, 2021, 03:30 PM",40.03
"15 Jan, 2021, 03:30 PM",39.34
"18 Jan, 2021, 03:30 PM",38.92
"19 Jan, 2021, 03:30 PM",39.22
"20 Jan, 2021, 03:30 PM",39.55
"21 Jan, 2021, 03:30 PM",39.41
"22 Jan, 2021, 03:30 PM",38.86
"25 Jan, 2021, 03:30 PM",38.42
"27 Jan, 2021, 03:30 PM",37.52
"28 Jan, 2021, 03:30 PM",36.96
"29 Jan, 2021, 03:30 PM",36.57
"1 Feb, 2021, 03:30 PM",38.26
"2 Feb, 2021, 03:30 PM",38.79
"3 Feb, 2021, 03:30 PM",39.16
"4 Feb, 2021, 03:30 PM",40.81
"5 Feb, 2021, 03:30 PM",41.46
"8 Feb, 2021, 03:30 PM",42
"9 Feb, 2021, 03:30 PM",41.97
"10 Feb, 2021, 03:30 PM",41.81
"11 Feb, 2021, 03:30 PM",41.65
"12 Feb, 2021, 03:30 PM",41.58
"15 Feb, 2021, 03:30 PM",41.59
"16 Feb, 2021, 03:30 PM",41.78
"17 Feb, 2021, 03:30 PM",41.49
"18 Feb, 2021, 03:30 PM",41.26
"19 Feb, 2021, 03:30 PM",40.88
"22 Feb, 2021, 03:30 PM",40.05
"23 Feb, 2021, 03:30 PM",40.14
"24 Feb, 2021, 03:30 PM",40.88
"25 Feb, 2021, 03:30 PM",41.2
"26 Feb, 2021, 03:30 PM",39.65
"1 Mar, 2021, 03:30 PM",40.28
"2 Mar, 2021, 03:30 PM",40.71
"3 Mar, 2021, 03:30 PM",41.6
"4 Mar, 2021, 03:30 PM",41.15
"5 Mar, 2021, 03:30 PM",40.76
"8 Mar, 2021, 03:30 PM",40.74
"9 Mar, 2021, 03:30 PM",41.12
"10 Mar, 2021, 03:30 PM",41.33
"12 Mar, 2021, 03:30 PM",40.94
"15 Mar, 2021, 03:30 PM",40.66
"16 Mar, 2021, 03:30 PM",40.61
"17 Mar, 2021, 03:30 PM",40.1
"18 Mar, 2021, 03:30 PM",39.65
"19 Mar, 2021, 03:30 PM",40.16
"22 Mar, 2021, 03:30 PM",40.14
"23 Mar, 2021, 03:30 PM",40.35
"24 Mar, 2021, 03:30 PM",39.63
"25 Mar, 2021, 03:30 PM",39.02
"26 Mar, 2021, 03:30 PM",39.51
"30 Mar, 2021, 03:30 PM",40.43
"31 Mar, 2021, 03:30 PM",33.2
"1 Apr, 2021, 03:30 PM",33.6
"5 Apr, 2021, 03:30 PM",33.08
"6 Apr, 2021, 03:30 PM",33.18
"7 Apr, 2021, 03:30 PM",33.49
"8 Apr, 2021, 03:30 PM",33.61
"9 Apr, 2021, 03:30 PM",33.53
"12 Apr, 2021, 03:30 PM",32.34
"13 Apr, 2021, 03:30 PM",32.72
"15 Apr, 2021, 03:30 PM",32.78
"16 Apr, 2021, 03:30 PM",32.84
"19 Apr, 2021, 03:30 PM",32.12
"20 Apr, 2021, 03:30 PM",31.97
"22 Apr, 2021, 03:30 PM",32.22
"23 Apr, 2021, 03:30 PM",32.07
"26 Apr, 2021, 03:30 PM",32.39
"27 Apr, 2021, 03:30 PM",32.28
"28 Apr, 2021, 03:30 PM",32.72
"29 Apr, 2021, 03:30 PM",32.79
"30 Apr, 2021, 03:30 PM",32.21
"3 May, 2021, 03:30 PM",31.54
"4 May, 2021, 03:30 PM",30.47
"5 May, 2021, 03:30 PM",30.65
"6 May, 2021, 03:30 PM",30.82
"7 May, 2021, 03:30 PM",30.23
"10 May, 2021, 03:30 PM",30.43
"11 May, 2021, 03:30 PM",30.14
"12 May, 2021, 03:30 PM",29.83
"14 May, 2021, 03:30 PM",29.79
"17 May, 2021, 03:30 PM",30.2
"18 May, 2021, 03:30 PM",30.53
"19 May, 2021, 03:30 PM",29.98
"20 May, 2021, 03:30 PM",29.59
"21 May, 2021, 03:30 PM",29.48
"24 May, 2021, 03:30 PM",29.52
"25 May, 2021, 03:30 PM",29.25
"26 May, 2021, 03:30 PM",29.41
"27 May, 2021, 03:30 PM",29.48
"28 May, 2021, 03:30 PM",28.98
"31 May, 2021, 03:30 PM",29.22
"1 Jun, 2021, 03:30 PM",28.87
"2 Jun, 2021, 03:30 PM",28.88
"3 Jun, 2021, 03:30 PM",29.1
"4 Jun, 2021, 03:30 PM",29.06
"7 Jun, 2021, 03:30 PM",29.21
"8 Jun, 2021, 03:30 PM",29.19
"9 Jun, 2021, 03:30 PM",28.99
"10 Jun, 2021, 03:30 PM",29.18
"11 Jun, 2021, 03:30 PM",29.3
"14 Jun, 2021, 03:30 PM",29.32
"15 Jun, 2021, 03:30 PM",29.43
"16 Jun, 2021, 03:30 PM",29.24
"17 Jun, 2021, 03:30 PM",29.1
"18 Jun, 2021, 03:30 PM",29.08
"21 Jun, 2021, 03:30 PM",29.19
"22 Jun, 2021, 03:30 PM",29.05
"23 Jun, 2021, 03:30 PM",28.89
"24 Jun, 2021, 03:30 PM",29.08
"25 Jun, 2021, 03:30 PM",29.21
"28 Jun, 2021, 03:30 PM",29.12
"29 Jun, 2021, 03:30 PM",29
"30 Jun, 2021, 03:30 PM",28.33
